player_id,name,season,position,league,club_name,age,minutes,games,goal_contributions_per90,market_value_eur,log_market_value,calib_resid_all,exit_prob,exit,next_minutes,pred_eur,mispricing_ratio,exit_prob_challenger
55735,Henrikh Mkhitaryan,2024,Midfield,Italy - Serie A,Inter Milan,35.945242984257355,2412,32,0.2238805970149253,4000000.0,15.201804919084164,0.7444991592803949,0.21390362819560224,0,1556.0,1978395.929293944,0.49459898232348604,0.2469474135518743
55769,Danilo D'Ambrosio,2024,Defender,Italy - Serie A,AC Monza,36.31211498973306,1095,20,0.0821917808219178,700000.0,13.458835614025542,-0.314543885059853,0.7645753787247718,1,0.0,1001161.9335601854,1.4302313336574077,0.7438364187992184
57071,Péter Gulácsi,2024,Goalkeeper,Germany - Bundesliga,RB Leipzig,34.65845311430527,2632,30,0.0,2000000.0,14.50865773852422,-0.011707971988446086,0.45143167424775077,0,2009.0,2105585.4382656426,1.0527927191328212,0.46506396371698216
58358,Thomas Müller,2024,Attack,Germany - Bundesliga,Bayern Munich,35.30184804928131,1218,30,0.3694581280788177,6000000.0,15.60727002719233,1.047133610578301,0.5367995546425871,1,0.0,2189881.1237983927,0.36498018729973214,0.6152435489852658
58995,Anthony Jung,2024,Defender,Germany - Bundesliga,SV Werder Bremen,33.163586584531146,1898,28,0.0,1000000.0,13.815510557964274,-0.8971177974954716,0.5436433400819709,1,521.0,2544809.535974309,2.544809535974309,0.6261739235115887
59323,Cristhian Stuani,2024,Attack,Spain - LaLiga,Girona FC,38.223134839151264,1059,32,1.1048158640226629,1000000.0,13.815510557964274,-0.9770578828936722,0.7156687186614368,1,396.0,2752774.016273665,2.7527740162736647,0.6399095568766877
59377,David de Gea,2024,Goalkeeper,Italy - Serie A,ACF Fiorentina,34.15195071868583,3150,35,0.0285714285714285,5000000.0,15.424948470398377,0.6300816427297935,0.1271925267011403,0,3330.0,2758992.925849845,0.551798585169969,0.09485962124225168
59561,Dani Parejo,2024,Midfield,Spain - LaLiga,Villarreal CF,35.71252566735113,2278,36,0.2370500438981563,1500000.0,14.22097566607244,-0.27588997819697303,0.39520791965222546,0,1390.0,2057277.7446250748,1.3715184964167164,0.5204682969655788
60543,Mathieu Gorgelin,2024,Goalkeeper,France - Ligue 1,Le Havre AC,34.40930869267625,1440,16,0.0,300000.0,12.611537753638338,-1.2788790032259687,0.8783420384704924,1,90.0,1125722.5014795521,3.7524083382651736,0.8330669234576775
60561,Anthony Lopes,2024,Goalkeeper,France - Ligue 1,FC Nantes,34.25325119780972,1564,18,0.0,1200000.0,13.997832114758229,-0.1811000530814968,0.5861263135596231,0,2789.0,1501172.7993770498,1.2509773328142082,0.7154011702872003
61812,Yuri Berchiche,2024,Defender,Spain - LaLiga,Athletic Bilbao,34.8911704312115,2041,30,0.0881920627143557,1400000.0,14.151982794585487,-0.22417247049007694,0.5201400333950826,0,2709.0,1825736.2504414322,1.3040973217438803,0.6734398535962324
61841,Adam Smith,2024,Defender,England - Premier League,AFC Bournemouth,33.67830253251198,1595,25,0.0,750000.0,13.527828485512494,-0.8381655708253288,0.7833068660289604,0,1080.0,1807452.8451090513,2.4099371268120686,0.7225135199438186
62351,Abdoulaye Bamba,2024,Defender,France - Ligue 1,Angers SCO,34.68856947296372,1511,19,0.0,300000.0,12.611537753638338,-0.5912305053215698,0.8100068411803738,1,255.0,562793.0227089213,1.875976742363071,0.7579835257304663
64399,Vicente Guaita,2024,Goalkeeper,Spain - LaLiga,Celta de Vigo,37.97672826830938,3060,34,0.0,700000.0,13.458835614025542,-1.0310361615542911,0.4403220157142403,1,0.0,2043111.5266009038,2.9187307522870056,0.5437400299056931
65278,Pedro,2024,Attack,Italy - Serie A,Società Sportiva Lazio S.p.A.,37.43189596167009,1088,30,0.9099264705882352,1000000.0,13.815510557964274,-0.9066253918217857,0.6671838412959712,0,972.0,2568713.746434069,2.5687137464340686,0.6674941672011677
66100,Oriol Romeu,2024,Midfield,Spain - LaLiga,Girona FC,33.27310061601643,1359,25,0.0,1200000.0,13.997832114758229,-0.07921293202059632,0.7498464347172331,1,0.0,1356362.8467944185,1.130302372328682,0.69560938363227
67063,Danny Welbeck,2024,Attack,England - Premier League,Brighton & Hove Albion,34.09993155373032,2121,30,0.594059405940594,5000000.0,15.424948470398377,0.4123446283700689,0.3721309555871474,0,2266.0,3414939.2677946803,0.6829878535589361,0.26890222210477843
67556,Milan Djuric,2024,Attack,Italy - Serie A,AC Monza,34.614647501711154,1536,27,0.3515625,1500000.0,14.22097566607244,0.4076988262279819,0.5716501633365806,1,445.0,1042028.2157797487,0.6946854771864992,0.5501052830045784
69633,Christian Eriksen,2024,Midfield,England - Premier League,Manchester United,32.88158795345654,1056,23,0.2556818181818182,4000000.0,15.201804919084164,0.0775254545163433,0.7099693036190022,0,2424.0,3808317.576646908,0.952079394161727,0.5876508488232115
71271,Adrián San Miguel,2024,Goalkeeper,Spain - LaLiga,Real Betis Balompié,37.9958932238193,1710,19,0.0,500000.0,13.122363377404328,0.1217830579677317,0.722460491737864,1,90.0,458092.6493943895,0.916185298788779,0.7808550428246556
72047,Iago Aspas,2024,Attack,Spain - LaLiga,Celta de Vigo,37.42094455852156,1744,30,0.7740825688073395,2000000.0,14.50865773852422,-0.976960153498573,0.4231812139379297,0,1130.0,5410102.796837093,2.7050513984185467,0.33295467662540673
72476,Bernd Leno,2024,Goalkeeper,England - Premier League,Fulham FC,32.82956878850103,3420,38,0.0263157894736842,10000000.0,16.11809565095832,0.43825252443206564,0.11597646656889744,0,3420.0,6526864.088151759,0.6526864088151758,0.08835526111225202
73517,Ørjan Nyland,2024,Goalkeeper,Spain - LaLiga,Sevilla FC,34.31074606433949,2674,30,0.0,900000.0,13.710150042306449,-0.37110928448602687,0.5233427618732824,1,450.0,1362071.7441079514,1.5134130490088349,0.31524546983995283
74229,Koke,2024,Midfield,Spain - LaLiga,Atlético de Madrid,32.982888432580424,1926,32,0.0934579439252336,8000000.0,15.89495209964411,1.0217889576327184,0.21168882867092687,0,2220.0,2979258.523531896,0.37240731544148703,0.42412875239774156
74294,Nemanja Gudelj,2024,Midfield,Spain - LaLiga,Sevilla FC,33.12799452429842,2496,31,0.0721153846153846,3000000.0,14.914122846632385,0.44087575620911945,0.31656985266475784,0,2348.0,2009820.025738185,0.6699400085793951,0.28169139183591757
74683,Nemanja Matić,2024,Midfield,France - Ligue 1,Olympique Lyon,36.41889117043121,2025,29,0.0444444444444444,2000000.0,14.50865773852422,0.12369816024098679,0.4441519658775252,0,2670.0,1841724.4282334456,0.9208622141167229,0.5018944992836443
74842,Mario Götze,2024,Midfield,Germany - Bundesliga,Eintracht Frankfurt,32.580424366872,1549,24,0.2905100064557779,4000000.0,15.201804919084164,0.562450373074737,0.3803222987091256,1,879.0,2367746.493251034,0.5919366233127585,0.46479713049352145
74960,Martin Dúbravka,2024,Goalkeeper,England - Premier League,Newcastle United,35.96167008898015,900,10,0.0,1000000.0,13.815510557964274,-0.30985516404872904,0.8382318475367758,0,3150.0,1423249.6105236174,1.4232496105236174,0.7703158792616632
75921,Christopher Trimmel,2024,Defender,Germany - Bundesliga,1.FC Union Berlin,37.85352498288843,1744,26,0.1548165137614679,600000.0,13.304684934198283,-0.797340000741833,0.6458195012788494,0,1869.0,1390547.1795049435,2.3175786325082393,0.6984093676858214
76467,Kiko Femenía,2024,Defender,Spain - LaLiga,Villarreal CF,33.91375770020534,2229,28,0.0403768506056527,900000.0,13.710150042306449,-0.47354093715847334,0.5452138696460713,0,2021.0,1508294.0304782225,1.675882256086914,0.5954021243590654
80293,Aïssa Mandi,2024,Defender,France - Ligue 1,LOSC Lille,33.19644079397673,1736,24,0.0,1200000.0,13.997832114758229,0.42549895280404826,0.5858665161687451,0,2427.0,817938.9303986278,0.6816157753321898,0.6488076718277427
80894,Lukasz Skorupski,2024,Goalkeeper,Italy - Serie A,Bologna Football Club 1909,33.661875427789184,2365,27,0.0,2500000.0,14.73180128983843,-0.08484830594480153,0.33763948792865733,0,1594.0,2818619.1429826654,1.1274476571930663,0.265353579405356
81512,Christian Kabasele,2024,Defender,Italy - Serie A,Udinese Calcio,33.85352498288843,1163,16,0.1547721410146173,700000.0,13.458835614025542,-0.4710434437836768,0.7318204022862262,0,2256.0,1171045.909573044,1.6729227279614913,0.6460959657243949
82350,Stefan Bell,2024,Defender,Germany - Bundesliga,1.FSV Mainz 05,33.35797399041752,1438,18,0.062586926286509,800000.0,13.592367006650065,-0.3744003181297426,0.6455089813085924,0,1041.0,1215025.0163849688,1.518781270481211,0.6541685131793725
82873,Pascal Groß,2024,Midfield,Germany - Bundesliga,Borussia Dortmund,33.549623545516766,2337,30,0.3851091142490372,5000000.0,15.424948470398377,0.6571582464026489,0.17202730783174183,0,2252.0,2686595.172407647,0.5373190344815294,0.15418289771856383
84301,Benjamin André,2024,Midfield,France - Ligue 1,LOSC Lille,34.41478439425051,2693,30,0.1336799108800594,5000000.0,15.424948470398377,1.4653618870173748,0.12780209122692693,0,2334.0,1206339.1450756795,0.2412678290151359,0.13398244788944194
84435,Kevin Vogt,2024,Defender,Germany - Bundesliga,1.FC Union Berlin,33.27583846680356,1371,18,0.0656455142231947,1000000.0,13.815510557964274,-0.3773238819127105,0.5928550688321279,1,0.0,1522069.491557146,1.522069491557146,0.5926517093727267
84938,Timo Horn,2024,Goalkeeper,Germany - Bundesliga,VfL Bochum,31.64134154688569,1170,13,0.0,800000.0,13.592367006650065,-0.1382339633275942,0.8004659120012422,1,0.0,959086.5615670354,1.1988582019587943,0.7514874601235787
85288,Isco,2024,Midfield,Spain - LaLiga,Real Betis Balompié,32.69815195071869,1552,22,0.9858247422680412,6000000.0,15.60727002719233,-0.19725599029404028,0.215433554929264,1,228.0,7359641.497527108,1.226606916254518,0.277945076025104
85295,Iván Balliu,2024,Defender,Spain - LaLiga,Rayo Vallecano,33.002053388090346,1190,25,0.0,1400000.0,14.151982794585487,-0.2293524614031872,0.5845974261820458,1,578.0,1835126.3195424362,1.3108045139588829,0.6150240137098194
85393,Nicolas Viola,2024,Midfield,Italy - Serie A,Cagliari Calcio,35.22245037645448,1275,27,0.2823529411764706,1000000.0,13.815510557964274,0.22130409833649622,0.7316831145370534,1,0.0,836161.282730361,0.8361612827303609,0.7576907387545307
85906,Danny da Costa,2024,Defender,Germany - Bundesliga,1.FSV Mainz 05,31.471594798083505,2010,25,0.044776119402985,1500000.0,14.22097566607244,-0.44688265515590286,0.5297017325769033,0,2698.0,2435143.1215922213,1.6234287477281475,0.6139178565928973
85941,Stefan Ortega,2024,Goalkeeper,England - Premier League,Manchester City,32.1533196440794,1099,13,0.0,8000000.0,15.89495209964411,1.5775020439483254,0.40675787948742703,1,270.0,1722549.9341993982,0.21531874177492477,0.3210189220286906
86202,Antonio Rüdiger,2024,Defender,Spain - LaLiga,Real Madrid,31.83299110198494,2291,29,0.0392841553906591,20000000.0,16.811242831518264,1.0744828723470476,0.0942889401106843,0,1491.0,6894895.0939623,0.344744754698115,0.11859001064678247
86784,Ricardo Rodríguez,2024,Defender,Spain - LaLiga,Real Betis Balompié,32.35318275154004,1279,18,0.070367474589523,2000000.0,14.50865773852422,-0.09666655280095648,0.4819562209166629,0,1546.0,2289671.1598970266,1.1448355799485133,0.6274783974900883
88755,Kevin De Bruyne,2024,Midfield,England - Premier League,Manchester City,33.51403148528405,1705,28,0.5806451612903226,20000000.0,16.811242831518264,0.45872243984425465,0.34518590561232976,0,1169.0,12432421.74011698,0.621621087005849,0.3243785185781253
91059,Joshua King,2024,Attack,France - Ligue 1,FC Toulouse,32.9637234770705,1681,28,0.5353955978584176,1800000.0,14.403297222866392,-0.08537536047833871,0.5196513002304393,1,0.0,2040692.1474627256,1.1337178597015143,0.45008143427793224
91845,Heung-min Son,2024,Attack,England - Premier League,Tottenham Hotspur,32.48459958932238,2117,30,0.7227208313651393,20000000.0,16.811242831518264,0.09018854188637304,0.1813935898911826,1,0.0,17633011.28053162,0.8816505640265809,0.13913243372977196
93604,Lukas Kübler,2024,Defender,Germany - Bundesliga,SC Freiburg,32.33949349760438,1849,28,0.2920497566252028,1500000.0,14.22097566607244,-0.23402164553573712,0.44723169897673337,0,1594.0,1973885.4842882035,1.3159236561921357,0.4021870469370738
93707,Christian Günter,2024,Defender,Germany - Bundesliga,SC Freiburg,31.84120465434634,2324,29,0.2323580034423407,3500000.0,15.068273526459642,0.11515435760319237,0.3416899283816832,0,1549.0,3221939.83936141,0.9205542398175457,0.2966530221925784
93720,Alexandre Lacazette,2024,Attack,France - Ligue 1,Olympique Lyon,33.59890485968515,2061,30,0.7423580786026202,6000000.0,15.60727002719233,-0.2147829278020148,0.29257027617576997,1,0.0,7484752.410606583,1.247458735101097,0.37061779487101937
93740,Willi Orbán,2024,Defender,Germany - Bundesliga,RB Leipzig,32.16153319644079,2224,25,0.2023381294964028,8000000.0,15.89495209964411,1.0499897164163685,0.1636142121308793,0,2950.0,2898008.53288969,0.3622510666112112,0.19283855444851858
93844,Leonardo Bittencourt,2024,Midfield,Germany - Bundesliga,SV Werder Bremen,31.0362765229295,974,27,0.2772073921971252,1500000.0,14.22097566607244,-0.6728124941820015,0.7132784239899146,1,610.0,3040089.580344241,2.026726386896161,0.6445922132672629
93936,Kike García,2024,Attack,Spain - LaLiga,Deportivo Alavés,35.10198494182067,2555,35,0.4579256360078277,900000.0,13.710150042306449,-0.910392857662714,0.5351326819750695,0,1727.0,2324270.5208022553,2.5825228008913945,0.4794892293749955
94005,Sead Kolasinac,2024,Defender,Italy - Serie A,Atalanta BC,31.534565366187543,1910,23,0.094240837696335,7000000.0,15.761420707019589,0.6728979264427366,0.2185396754886584,0,1219.0,3677766.660799664,0.5253952372570948,0.2979588481480369
94192,Patrick Drewes,2024,Goalkeeper,Germany - Bundesliga,VfL Bochum,31.906913073237508,1890,21,0.0,800000.0,13.592367006650065,-0.9838675487661073,0.7239211243503403,1,0.0,2224933.1544105345,2.781166443013168,0.7497022318655027
94308,Marko Dmitrovic,2024,Goalkeeper,Spain - LaLiga,CD Leganés,32.93908281998631,2880,32,0.0,800000.0,13.592367006650065,-1.8509750277672379,0.6627017023104756,0,3330.0,5193067.886213567,6.491334857766959,0.5672701467710304
94529,Stephan El Shaarawy,2024,Attack,Italy - Serie A,Associazione Sportiva Roma,32.18069815195072,1089,31,0.6611570247933884,3500000.0,15.068273526459642,-0.023408637805605537,0.5574248992518454,1,657.0,3689123.112240199,1.054035174925771,0.43664248337421846
95424,Kyle Walker,2024,Defender,England - Premier League,Manchester City,34.59822039698837,1625,26,0.0,4000000.0,15.201804919084164,0.8825774865851739,0.4602455981441093,0,3097.0,1725588.5356882825,0.43139713392207063,0.426565522255157
95641,Darko Brasanac,2024,Midfield,Spain - LaLiga,CD Leganés,32.8870636550308,1613,30,0.1673899566026038,500000.0,13.122363377404328,-1.2202458550020236,0.8132417328162175,1,0.0,1766053.836881108,3.532107673762216,0.7386788750053477
95810,Kieran Trippier,2024,Defender,England - Premier League,Newcastle United,34.286105407255306,1309,25,0.2062643239113827,4000000.0,15.201804919084164,0.16333264025399652,0.5921137224302974,0,1592.0,3502359.772972151,0.8755899432430377,0.55550697984738
96341,Romelu Lukaku,2024,Attack,Italy - Serie A,SSC Napoli,31.638603696098563,2870,36,0.7526132404181185,22000000.0,16.90655301132259,0.6658011786530698,0.06884287627650738,1,40.0,11176673.011052547,0.5080305914114794,0.14658357130997982
96718,Óscar de Marcos,2024,Defender,Spain - LaLiga,Athletic Bilbao,35.71800136892539,1561,26,0.230621396540679,1500000.0,14.22097566607244,-0.19660385438390682,0.5220885401158845,1,0.0,1902163.8190921447,1.2681092127280964,0.6541187572537028
99331,Jannik Vestergaard,2024,Defender,England - Premier League,Leicester City,32.41341546885695,1395,18,0.0,2000000.0,14.50865773852422,0.023863910343696837,0.6331276199808235,1,0.0,2032885.9186303625,1.0164429593151811,0.4921031246174364
99922,Marc Bartra,2024,Defender,Spain - LaLiga,Real Betis Balompié,33.96303901437371,2101,25,0.1285102332222751,1000000.0,13.815510557964274,-0.5234697142106226,0.47839956490316676,0,1978.0,1759713.1033681913,1.7597131033681912,0.46397288981873874
100986,Thomas Meunier,2024,Defender,France - Ligue 1,LOSC Lille,33.30595482546201,1925,30,0.0935064935064935,2000000.0,14.50865773852422,0.48870701435634967,0.4728155712082436,0,1910.0,1281289.2054984877,0.6406446027492438,0.5051271761622713
102423,Leandro Cabrera,2024,Defender,Spain - LaLiga,RCD Espanyol Barcelona,33.544147843942504,2870,33,0.1881533101045296,1000000.0,13.815510557964274,-1.0322428918551667,0.3163039613520554,0,3330.0,2905952.23410478,2.90595223410478,0.4316398596822092
103565,Wahbi Khazri,2024,Attack,France - Ligue 1,Montpellier HSC,33.89733059548254,1082,30,0.166358595194085,1000000.0,13.815510557964274,-0.6891383411590946,0.8432329821632484,1,0.0,2073155.9243168994,2.0731559243168993,0.7316530497746591
105470,Alisson,2024,Goalkeeper,England - Premier League,Liverpool FC,32.24914442162902,2509,28,0.0,20000000.0,16.811242831518264,0.8263258444319002,0.17839093448716148,0,2340.0,8751498.3272246,0.43757491636122997,0.1101846173344251
106405,Jeffrey Gouweleeuw,2024,Defender,Germany - Bundesliga,FC Augsburg,33.48117727583847,2945,33,0.1528013582342954,1500000.0,14.22097566607244,-0.4222886837620723,0.23193401240553513,1,851.0,2376881.9307103516,1.584587953806901,0.15174682820051255
106872,Kevin Stöger,2024,Midfield,Germany - Bundesliga,Borussia Mönchengladbach,31.34839151266256,1544,31,0.4080310880829015,3500000.0,15.068273526459642,-0.1390007702047682,0.42590640329922247,0,1324.0,4129076.7454332802,1.1797362129809372,0.4039979003693875
106987,Marcel Sabitzer,2024,Midfield,Germany - Bundesliga,Borussia Dortmund,30.79534565366188,1616,26,0.0556930693069306,8000000.0,15.89495209964411,0.7654748447746376,0.3498935449308954,0,1823.0,3827669.0302404277,0.47845862878005346,0.33427191278314505
107775,Frederik Rönnow,2024,Goalkeeper,Germany - Bundesliga,1.FC Union Berlin,32.41067761806981,2520,28,0.0,3000000.0,14.914122846632385,0.235233307713532,0.32013496835835686,0,2641.0,2461727.167623849,0.8205757225412831,0.15918062700204136
108354,Jordan Ayew,2024,Attack,England - Premier League,Leicester City,33.308692676249144,1663,31,0.2705953096812988,2500000.0,14.73180128983843,-0.26334115358222343,0.6395062800649404,1,0.0,3357141.245871057,1.3428564983484228,0.5314028312777148
108390,Thibaut Courtois,2024,Goalkeeper,Spain - LaLiga,Real Madrid,32.643394934976044,2700,30,0.0,20000000.0,16.811242831518264,1.257182682132695,0.08929576099646942,0,2880.0,5780438.880911817,0.28902194404559084,0.08305514451612217
108725,Chris Wood,2024,Attack,England - Premier League,Nottingham Forest,33.07049965776865,2979,36,0.6948640483383686,10000000.0,16.11809565095832,0.17168627295561345,0.1780768006665108,0,907.0,8434253.618723704,0.8434253618723704,0.14934421287379143
111038,Dennis Appiah,2024,Defender,France - Ligue 1,AS Saint-Étienne,32.563997262149215,2126,29,0.0423330197554092,800000.0,13.592367006650065,-0.3778441433608646,0.5457769270782991,1,0.0,1219212.3743640864,1.5240154679551081,0.5898119068448594
111195,Joël Veltman,2024,Defender,England - Premier League,Brighton & Hove Albion,32.9637234770705,1699,21,0.0,4000000.0,15.201804919084164,0.7094002909876926,0.4971500166695786,0,1050.0,2048230.8062388184,0.5120577015597046,0.4687447560495177
111196,Stefan de Vrij,2024,Defender,Italy - Serie A,Inter Milan,32.90622861054072,1719,26,0.1570680628272251,5000000.0,15.424948470398377,0.526400192207928,0.3276449322468053,1,671.0,3054300.75768234,0.610860151536468,0.3090849802766704
111266,Anthony Losilla,2024,Midfield,Germany - Bundesliga,VfL Bochum,38.8145106091718,1138,21,0.0,500000.0,13.122363377404328,0.27352416187066675,0.7057473786843237,1,0.0,392280.9277901504,0.7845618555803008,0.788275268749278
111455,Granit Xhaka,2024,Midfield,Germany - Bundesliga,Bayer 04 Leverkusen,32.26283367556468,2891,33,0.2801798685575925,12000000.0,16.300417207752275,1.214447042735503,0.06701677863791983,0,2901.0,3668616.2514576423,0.30571802095480355,0.1007396470616531
111811,Florent Hanin,2024,Defender,France - Ligue 1,Angers SCO,34.90759753593429,2679,33,0.1007838745800672,300000.0,12.611537753638338,-1.0187306750395804,0.615415978785573,1,861.0,867074.8436362818,2.890249478787606,0.5191337772699071
111873,Emiliano Martínez,2024,Goalkeeper,England - Premier League,Aston Villa,32.33127994524298,3195,37,0.0,20000000.0,16.811242831518264,1.0037378295783248,0.09460530125256397,0,2835.0,7380760.669689457,0.36903803348447284,0.06787764116078582
112515,Marcos Alonso,2024,Defender,Spain - LaLiga,Celta de Vigo,34.012320328542096,2649,31,0.101925254813137,1500000.0,14.22097566607244,-0.6668122907650811,0.4277379706922795,0,2770.0,3022268.367549902,2.014845578366601,0.45515547499556014
113707,Rémy Cabella,2024,Midfield,France - Ligue 1,LOSC Lille,34.81998631074607,1008,23,0.3571428571428571,2500000.0,14.73180128983843,0.7200136203709966,0.5869585328036385,1,569.0,1270893.3865201215,0.5083573546080485,0.5914627671071131
116088,Marius Bülter,2024,Attack,Germany - Bundesliga,TSG 1899 Hoffenheim,31.761806981519506,1740,25,0.5689655172413793,2500000.0,14.73180128983843,0.08204108405007737,0.47411955821904367,0,1591.0,2392136.1363470564,0.9568544545388226,0.4643282088603969
117478,Marnon Busch,2024,Defender,Germany - Bundesliga,1. Fußballclub Heidenheim 1846,30.067077344284737,1397,23,0.0644237652111667,1200000.0,13.997832114758229,-0.7536888557361983,0.6911979729128576,0,1913.0,2643992.2052185056,2.203326837682088,0.7392304755925043
117674,Maximilian Arnold,2024,Midfield,Germany - Bundesliga,VfL Wolfsburg,30.60095824777549,2359,28,0.3052140737600678,5000000.0,15.424948470398377,-0.295015241052921,0.1961525311630218,0,1854.0,6784224.919708632,1.3568449839417265,0.16744583907191551
118284,Jordan Ferri,2024,Midfield,France - Ligue 1,Montpellier HSC,32.80766598220397,1781,25,0.1010668163952835,2000000.0,14.50865773852422,-0.4223800229932979,0.4988494183372532,1,0.0,3153048.884753167,1.5765244423765836,0.42434773039625384
118534,Michael Keane,2024,Defender,England - Premier League,Everton FC,31.97262149212868,1046,14,0.2581261950286806,5000000.0,15.424948470398377,0.4605807046327106,0.6112252890717431,0,2590.0,3257598.279146655,0.651519655829331,0.5764045922098252
118689,Leonardo Spinazzola,2024,Defender,Italy - Serie A,SSC Napoli,31.77275838466804,1519,27,0.1184990125082291,3500000.0,15.068273526459642,0.036311130768471145,0.5215684684939046,0,1903.0,3480155.9731862596,0.994330278053217,0.5159064997099073
118847,Dominik Kohr,2024,Defender,Germany - Bundesliga,1.FSV Mainz 05,30.91854893908282,2305,28,0.0780911062906724,3500000.0,15.068273526459642,-0.19922464666834072,0.28463677930842324,0,2346.0,4378244.488135844,1.250926996610241,0.24701643616172278
118850,Ivan Ordets,2024,Defender,Germany - Bundesliga,VfL Bochum,32.48459958932238,1865,22,0.0,1000000.0,13.815510557964274,-0.707565803698484,0.576185697553844,1,0.0,2111228.481438321,2.111228481438321,0.6683021297704458
119037,Philipp Hofmann,2024,Attack,Germany - Bundesliga,VfL Bochum,31.75906913073237,2288,32,0.2753496503496503,1000000.0,13.815510557964274,-0.8321632241733763,0.6212254508649467,1,0.0,2387226.174543086,2.387226174543086,0.5757463735713858
119211,Mitchell Weiser,2024,Defender,Germany - Bundesliga,SV Werder Bremen,30.699520876112253,2870,32,0.4390243902439024,5000000.0,15.424948470398377,-0.25467050018573456,0.13721358209623633,1,0.0,6525453.409254798,1.3050906818509596,0.1388028473311101
119277,Yannick Gerhardt,2024,Midfield,Germany - Bundesliga,VfL Wolfsburg,30.806297056810404,1508,29,0.1193633952254641,2500000.0,14.73180128983843,-0.16731719856490024,0.5634562243101492,0,1071.0,3056007.457510923,1.2224029830043692,0.5997080550265611
119296,Emre Can,2024,Defender,Germany - Bundesliga,Borussia Dortmund,30.97056810403833,2102,31,0.1712654614652712,7000000.0,15.761420707019589,0.4935163572291752,0.22288268193477642,1,623.0,4379973.978460047,0.6257105683514353,0.2446049330683415
120095,José Campaña,2024,Midfield,Spain - LaLiga,UD Las Palmas,31.589322381930184,1192,25,0.2265100671140939,900000.0,13.710150042306449,-0.558312885008363,0.7693867097188845,1,0.0,1640832.4537836206,1.8231471708706897,0.7438474244486437
120629,Alphonse Areola,2024,Goalkeeper,England - Premier League,West Ham United,31.84394250513347,2259,26,0.0,9000000.0,16.012735135300492,-0.006892438724340533,0.3433018064689974,0,1800.0,9047457.568329656,1.0052730631477396,0.24233857949000656
121477,Craig Dawson,2024,Defender,England - Premier League,Wolverhampton Wanderers,34.65845311430527,970,15,0.0,1500000.0,14.22097566607244,-0.3981641434768366,0.7589978114474671,1,0.0,2321059.3097469127,1.5473728731646084,0.7046588146090454
121483,Jan Oblak,2024,Goalkeeper,Spain - LaLiga,Atlético de Madrid,31.98357289527721,3240,36,0.0,20000000.0,16.811242831518264,0.5055545325803026,0.0664566835677967,0,2700.0,11890267.790376265,0.5945133895188133,0.07432629754615988
121985,Juan Jesus,2024,Defender,Italy - Serie A,SSC Napoli,33.56331279945243,1074,15,0.0837988826815642,1500000.0,14.22097566607244,0.349534421080854,0.6151561175938965,0,1676.0,1104544.3070275325,0.7363628713516883,0.6707878718678721
122840,Loïc Nego,2024,Defender,France - Ligue 1,Le Havre AC,33.96303901437371,2464,31,0.036525974025974,700000.0,13.458835614025542,-0.27499430773916256,0.5426908220030936,0,2340.0,962201.122135756,1.3745730316225084,0.5055076155803756
123551,Sam Morsy,2024,Midfield,England - Premier League,Ipswich Town,33.31143052703628,2757,33,0.0652883569096844,500000.0,13.122363377404328,-1.5889748419698586,0.7009929251426547,1,0.0,2541582.6723570675,5.083165344714135,0.5202264872386586
124028,Ismaily,2024,Defender,France - Ligue 1,LOSC Lille,34.97330595482546,907,16,0.0992282249173098,1200000.0,13.997832114758229,0.8074551922062625,0.6177463349026703,1,0.0,555752.6331369244,0.4631271942807703,0.6909926541397211
124410,Rani Khedira,2024,Midfield,Germany - Bundesliga,1.FC Union Berlin,30.92950034223135,2727,32,0.066006600660066,2500000.0,14.73180128983843,-0.5989546746087888,0.34985226649231504,0,2835.0,4655813.6519232225,1.862325460769289,0.3315881190237295
124502,Matthias Ginter,2024,Defender,Germany - Bundesliga,SC Freiburg,30.951403148528406,2560,32,0.10546875,7000000.0,15.761420707019589,0.24997759421712562,0.17912251536203555,0,2836.0,5547027.928031005,0.7924325611472864,0.1739368966937862
124555,Cristiano Biraghi,2024,Defender,Italy - Serie A,Torino FC,32.33401779603012,1589,23,0.0566393958464443,1800000.0,14.403297222866392,-0.389057829689627,0.535708372255013,1,511.0,2752197.332938972,1.5289985182994288,0.5151597536602855
124884,Marco Bizot,2024,Goalkeeper,France - Ligue 1,Stade Brestois 29,33.81519507186858,2880,32,0.0,3000000.0,14.914122846632385,0.3826523934663637,0.21925733526365337,1,585.0,2128797.3944533723,0.7095991314844574,0.11999204305621697
125020,José Luis Palomino,2024,Defender,Italy - Serie A,Cagliari Calcio,34.98973305954826,1077,18,0.0835654596100278,700000.0,13.458835614025542,-0.4558984175996659,0.6967496248882251,1,0.0,1153444.1741820578,1.647777391688654,0.6599650764058436
125103,Marvin Ducksch,2024,Attack,Germany - Bundesliga,SV Werder Bremen,30.822724161533195,2435,32,0.6283367556468172,6000000.0,15.60727002719233,-0.7367922587912816,0.21038937926687332,1,0.0,12332745.987176353,2.055457664529392,0.2484746256491137
125714,Mark Flekken,2024,Goalkeeper,England - Premier League,Brentford FC,31.55373032169747,3276,37,0.0549450549450549,10000000.0,16.11809565095832,-0.29283293781646114,0.15099806032080704,0,2130.0,13142611.022697857,1.3142611022697857,0.11182931389951285
